"m","glm_mean","glm_sd","nb_mean","nb_sd","dab_mean","dab_sd"
900,0.24698351283914,0.002280217731586,0.25501216007075,0.00618184479432103,0.236521272227662,0.00235568039365862
910,0.247145113898455,0.00235754791023902,0.255237591229345,0.00637993512494104,0.236452718713469,0.00216022330105136
920,0.247080686451124,0.00245003534667518,0.254450080591637,0.00671386285021989,0.236685629404886,0.00255987438731123
930,0.247270715437387,0.00248149463790017,0.254746925484493,0.00595085330812293,0.236690430274098,0.00234190070481867
940,0.246827741058158,0.00226787958080826,0.255685620315613,0.00653170954288256,0.236807343221277,0.00283217240390246
950,0.247037740027206,0.00203597032557118,0.255439878523299,0.00614929290779071,0.236526841922116,0.00247046263231812
960,0.247126989652226,0.00222597644754974,0.254835922913832,0.00645146884051685,0.236465143508117,0.00261590285956549
970,0.246753505745307,0.00204549670131855,0.255281725807983,0.00601345847706655,0.236738311544427,0.00275108693612927
980,0.246981887843957,0.00212579118632931,0.254927329723568,0.00662773422601752,0.236574839302112,0.00237246447203004
990,0.247005796458775,0.00228474866430982,0.255115770802319,0.00594735923544312,0.236482531437078,0.00286242765616139
1000,0.247071385570799,0.0021869283428511,0.254613446975698,0.00639025552458555,0.236674535027407,0.00258642115008218
